business_id,name,address,city,state,stars
4YdRr-g57XM5rGMqoP2T9w,Hot Bunzz Street Cuizine,170 Spadina Ave,Toronto,ON,4
I-mDBT0rs1ReKpyO4t0ciA,Golden Palace Banquet Hall,"3225 Highway 7, Unit 1",Markham,ON,2
d_oEgPEL7jaMVDBsRf2t-A,Full House Desserts,"Richlane Mall, 9425 Leslie St, Unit 12",Richmond Hill,ON,4
nU5WbRjhoGbLKNQzFq0zjg,Cafe 28,10 E Wilmot St,Richmond Hill,ON,3
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,1921 Avenue Road,Toronto,ON,3.5
HJ928N6c5Hh2KD3lYCuabA,Spring Rolls,"Sheppard Centre, 4841 Yonge Street",North York,ON,2.5
QaxDKkqYTtVYZJcqBNTnvQ,Yummy Yummy Dumplings,79 Huron Street,Toronto,ON,4
YNjW13ls0enqM2Lep2cCsQ,MY Restaurant,8 Washington Street,Markham,ON,4
gjPRvEiJ2WcUJg7Prv2kQQ,Authentic Szechuan Cuisine,"668 Silver Star Boulevard, Unit R202",Toronto,ON,2.5
2e19A9GaSfor4HQc0jxe4Q,Central Grand Restaurant,1623 Centre St NW,Calgary,AB,3
01l8MH9tBK6GPvJQdMU1gw,Kaiseki Yu-zen Hashimoto,6 Garamond Court,Toronto,ON,4.5
ikUSTcW7AL4nKsBjx5co0w,Hakka Urban Bistro,8280 Highway 27,Vaughan,ON,4.5
tZ-h-gFhIWnrC4TR_N9K_Q,Mr Congee Chinese Cuisine,9712 Yonge Street,Richmond Hill,ON,3
zRGCIIez1z4ve5Hppa7eVQ,Mei Ling Chinese Food,15005 Yonge Street,Aurora,ON,4
4Z7MEDgJU6kjCcJA4mfQeQ,Papa John's Bakery,"223 Ceremonial Drive, Unit 11-12",Mississauga,ON,4
qiRyyRWt6jmAxcoVW0-WHA,Heart Sushi,"815 Britannia Road W, Unit 2",Mississauga,ON,3
6nvaj9BI3i2kBmN1IkwyTw,Wing Phat,4201 Rue Jarry E,Saint-Léonard,QC,4.5
H2ljOK6pDHJ-iQzHkijW0w,Chloe's Garden Restaurant,3621 Highway 7 E,Markham,ON,2.5
GOUdhNxanANxxujCTLyCoQ,Sun's BBQ Restaurant,1423 Centre Street NW,Calgary,AB,3.5
cEIrFjyk_-TC70kr3J7lEg,Best Choice Restaurant,"250 Alton Towers Circle, Unit 8",Scarborough,ON,3
Y1wzvTTI_rSAJOF1224LCQ,Honey & Garlic,1661 Denison St,Markham,ON,3.5
pS_AReTDAwTc6YebrCdi1Q,Lido Cafe,144 10 Street NW,Calgary,AB,3.5
uwlQWhtrqm8k7CZwrNtRsg,Tai Ping Hsiang,"3636 Steeles Avenue E, Suite 139",Markham,ON,4
Xyaw8gVBFDdn6rp_NtLhnw,Neighbor Wang,389 Church Street,Toronto,ON,3
Mv3pO01Alty1pXQwi-Uy5A,Rice & Noodle,1508 Queen St W,Toronto,ON,3
yfFDrsV_jTbB8ycIedOiWw,Hong Mère,3795 Rue Wellington,Verdun,QC,4
7d4_aSWLjzu9z778ac4g2g,Fish Soup Supreme,633 Silver Star Boulevard,Toronto,ON,3
kqM_bA4eEAnIMekmyWB5WA,YooJ Express Restaurant,280 Spadina Avenue,Toronto,ON,3
miVPtdbi2xGoZUmYDXZpCQ,Red Tea House,2903 Kennedy Rd,Scarborough,ON,3.5
ZYyi0opV_ivODZ8bU--7Xg,La Maison VIP,1077 Rue Clark,Montréal,QC,3.5
WNk2OoZAgtlOJ_jj_4hldg,Szechuan Legend Restaurant,"505 Highway 7 E, Unit 91 - 92",Thornhill,ON,4.5
TBzgzTFSa7pJXiLD7emYaQ,Lotus Garden Hakka Indian Style Chinese,3460 Danforth Avenue,Toronto,ON,4
2rJQgNBjjZrYotlZgvBdLg,Yun,"3960 Grand Park Drive, Unit C6",Mississauga,ON,3
CIFjkjllhTPGyx9eWBwJGQ,Sprout Hainan Noodle,"5 Northtown Way, Unit 14",Toronto,ON,3.5
o1FLiGssn5Wxc_POWSuZZA,Panda Express,"80 Weston Rd, Ste 39",Toronto,ON,3
Q_z6fepyiviMrqxBQn6E4w,Peking Garden,"4625 Varsity Drive NW, Suite 416",Calgary,AB,3
IFXL6wMLBgBSGSiLBjtViA,Celebrity Hotpot,254 Spadina Avenue,Toronto,ON,3.5
G5bBy0SuDKJ1METoheyPAQ,Mr Gao Restaurant,1177 Burnhamthorpe Road W,Mississauga,ON,3
rfKVqRE2uB1U_jeFfqjssQ,Chopstick Cuisine,2875 Derry Road E,Mississauga,ON,4
75SBuDApJU5ca9tGC1Pw3Q,Phoenix Restaurant,8190 Bayview Avenue,Thornhill,ON,3
MDInVOKvIetk_OIpKd2Ofw,Szechuan Noodle Bowl,400 Dundas Street E,Mississauga,ON,4
raHgmWxE8AVSivo92GX5Wg,Zen Gardens,"6980 Maritz Dr, Ste 6",Mississauga,ON,4
BHi4nZxX5oYYu175aSY4sw,Jack Tan's,770 Bay Street,Toronto,ON,2.5
DVB-m7zPZ2muSqTvP0W5Zw,Pho Hùng,3969 Boulevard LaSalle,Verdun,QC,3.5
gnkyosoOepBUqog7iDdggQ,Chef Papa Tea & Noodle Bar,"8390 Kennedy Road, Unit B1-3",Markham,ON,3.5
vCjosSwslY0Cuc6NjZavRw,Dragon Gem Chinese,19 - 1822 Whites Road,Pickering,ON,3
SzTbr5cAfX9j8DFhIn7sDQ,Hipot Hot Pot Restaurant,"350 Highway 7 E, Unit 105",Richmond Hill,ON,2.5
68PJJkcq_i0SlLqO6t7Qxw,Asian Legend,418 Dundas Street W,Toronto,ON,3.5
WM7Ckyt1oh2LaQPdkYhMwg,A! Xiang,"505 Highway 7 E, Suite 65",Markham,ON,3.5
eIO1Gj0MX29aQXTIEdCpqA,Jiu Xiang Yuan,931 Rue Jean-Talon Ouest,Montréal,QC,4
tH_ObhULoHCb1n08pbHgHQ,Elegant Chinese Cuisine,"5328 Highway 7 E, Unit 4",Markham,ON,2.5
Rsvjo8H6AjqylNRX_6ZcZg,John Wong's Chinese Restaurant,8413 Elbow Drive SW,Calgary,AB,3
XjmHPe0H91BlJ3gwJb7OiA,Ocean Seafood Restaurant,328 Highway 7 E,Richmond Hill,ON,3.5
sePTDv1dGHPID7kwuNzXaA,Sam's Congee Delight,7354 Woodbine Avenue,Markham,ON,4
OiE0TLzbEATzIW8CbGWigA,Shanghai Shikumen Restaurant,"3225 Highway 7 E, Unit 2",Markham,ON,3
wao8YhDY_al99JSrHl3Qow,Alton Restaurant,250 Alton Towers Cir,Toronto,ON,3
HV25Suwkzd-roRc63sEmtA,VIP Vietnamese Cuisine,"3229 Highway 7 E, Unit 11-12",Markham,ON,3
DN4FY9ZLe4TGPtGtQtNhaw,Hot Taste Restaurant,324 Hwy 7 E,Richmond Hill,ON,3
CFRMFcqspWPyhKzUhwIQJA,The Great Wok of China,377 Burnhamthorpe Rd E,Mississauga,ON,3.5
9HWCSPtMP2tU_cTDsEU1Cw,HÀO,251 Rue Rachel E,Montréal,QC,5
SEURrw7032BR15PKZ_aleA,Fancy Chinese Cuisine,"7750 Kennedy Road, Unit 4",Markham,ON,3.5
4vLaHphDBWOy1aI7URQ75Q,Top Choice Restaurant,8362 Kennedy Rd,Markham,ON,3
s5IlpMxrXEciJ-aVTjDryg,King's Garden Sushi and Wok,3103 Kingston Rd,Scarborough,ON,4
BOml4YRmKqx7MiEVvlUadg,China Gourmet Takeout,235 Carlton Street,Toronto,ON,3.5
C04pA51n5jPS6KJJHWyuYA,Willy's Chinese Restauraunt,10459 Yonge St,Richmond Hill,ON,3.5
ANbBHDf1PZp5bQCkEa8YsQ,Commerce Gate Dynasty Cuisine,"505 Highway 7 E, Unit 238, Building B",Markham,ON,2
QWYKZ9mp9ggGQqGEw0LLqA,White Orchid,"360 Highway 7 E, Unit 5",Richmond Hill,ON,3
cPXasVLtq_1gmuSg65TUfQ,Dragon Pearl Buffet,"865 York Mills Road, Unit 2",Toronto,ON,3.5
6gzFPeo3gsIoh4pmXS8HFg,China Food,854 Millwood Rd,East York,ON,4
KUqInLEY1y7SkyZyDoGn0Q,Paradise Fine Chinese Dining,5505 Leslie Street,Toronto,ON,3
VC-S7T5aSOP9HTKu_TNHKA,Ho Garden Chinese Restaurant,9255 Woodbine Ave,Markham,ON,2.5
y-Jp4iSIMDJE4JzGBh7M-g,Noodlebox,"2821 Main Street, Suite 101",Airdrie,AB,4.5
AtUtG-oQp1rkk6ZdYcfSzw,Cafe Hollywood,"Hollywood Square, 7240 Kennedy Road",Markham,ON,3
b41zjWT4pzcTgNY04eKAvg,Go For Tea,"3700 Midland Avenue, Unit 113-115",Toronto,ON,3
UDZMTxC_5wa_kdh0gbG-cQ,Kalok Express,"First Markham Place, 3255 Highway 7 E, Unit 256",Markham,ON,4
JOKoBRVZntmng3Iw6aSg2w,Mon Shing,90 Rue de la Gauchetiere O,Montreal,QC,2.5
Qe8vFq-3HMld-ymBQLDnpg,Cynthia's Chinese Restaurant,7700 Bathurst Street,Thornhill,ON,3
mDUQCaoZTNsouuxJ2KlAoQ,Sato & Chan Sushi Szechuan Thai,"1800 Boulevard Saint-martin Ouest, H7S 1M9",Laval,QC,2
XMuNYC3WbYyBJyzFcn0qpw,Empress Palace Restaurant,"8650 - 112 Avenue NW, Unit 3105",Calgary,AB,2
f5iPbCVgv-2x00ZBoOwU7A,Mahjong Bar,1276 Dundas St W,Toronto,ON,3.5
TjuSHnbPtB83R-1FzdBBgA,Chitose Asian Cuisine,"17235 Leslie Street, Unit 6",Newmarket,ON,4
itEntB3JJOAnRADa_BPrSg,Ho Lee Chow,3466 Dundas St W,York,ON,1
7wduNBQUATNkaYzExyGJpg,Happy Congee,5661 Steeles Avenue East,Toronto,ON,3.5
Q7PWryGwFr52WMmfzqCBhA,Very Fair Chinese Restaurant,4002 Sheppard Ave E,Scarborough,ON,3
Kig-T7wfebjGIpgSKcdlKA,Pho Big Bowl,"2655 Liruma Road, Unit 1",Mississauga,ON,3
6JMrdDVIoQGQaHlfWFRoyA,Original Congee,"5651 Steeles Avenue E, Unit 28",Toronto,ON,3.5
HgL6gGEGoAUBKGrT6BXU4Q,Eat Jackpot,318 Spadina Avenue,Toronto,ON,3
K2CdjES-IZDDEgetOnf0Vw,One2 Snacks,"8 Glen Watford Drive, Unit 26",Toronto,ON,4.5
EKnbQlntPX0FsgAC94XniA,Dagu Rice Noodle Markham,"20 Gibson Drive, Unit 111A",Markham,ON,3
1PMwRG0uWGxk2hIVEQj62A,Spring Villa Chinese Cuisine,7301 Woodbine Avenue,Markham,ON,3
BA13Ogw1hQV8hx376j-B-w,Hakka Spice,3105 Winston Churchill Boulevard,Mississauga,ON,3
WrYz1HW0YuXG1rPa2Vznjg,Tong-Por,12242 Boulevard Laurentien,Montréal,QC,3.5
c1VhAIzfRqnYUao6RQmjQw,Lotus Inn,286 Eglinton Avenue W,Toronto,ON,3
hU1vaeTPmawvpzOyTEAK0Q,Osteo Tuina,403 Dundas Street W,Toronto,ON,3.5
V6mrVw6BpZhiE_Bn3G_Rog,Best Dragon Seafood Restaurant,100 Steeles Avenue W,Vaughan,ON,3
IfrTk1Prg3jr-WZ6jVre2A,Lemon Garden Restaurant,2913 Richmond Road SW,Calgary,AB,3.5
trKyIRyjKqVSZmcU0AnICQ,Pearl Diver,100 Adelaide Street E,Toronto,ON,4
rKhu9apa_dGPl8k36IMYQQ,Étoile Rouge,6707 Boulevard Saint-Laurent,Montréal,QC,4.5
4XH5nRjUVKyRNituBAwW6A,Kim Tao Hot Pot,10 E Wilmot Street,Richmond Hill,ON,3
2dSXKC4BQUFSqsiziNFwtA,Old Neighbour Restaurant,25 Glen Watford Drive,Toronto,ON,4
dndeG_UVJHF1yAdLlZxPzA,Panda Chef Wok & Sushi,"1077 Wilson Avenue, Unit 7",Toronto,ON,3.5
PwcZPVAxhnG-MPPpH3BsYQ,Phoenix Cafe,"10A Edward Street, 2nd Floor",Toronto,ON,3.5
nG0OoboGrModOpvmxL93lA,Feng Kee BBQ House,212 30 Country Hills Landing NW,Calgary,AB,4
cw9Vp_nxdgH5KzYuu1AC2Q,La Mere Restaurant,3278 Midland Avenue,Scarborough,ON,3.5
CztDemHy1q1f2R3VV9jmvA,One Hour Cafeteria,435 Spadina Avenue,Toronto,ON,3.5
9M69HnfjB0d11G9oGLpVgw,Dragon Dynasty Chinese Cuisine,2301 Brimley Road,Scarborough,ON,3.5
E8g8SNXaZb4QUqJMe9JFyw,Yunshang Rice Noodle House,414 Dundas Street W,Toronto,ON,3.5
Q-eUzUjOwRlAXkwN8qDXXg,Noble Seafood,"7220 Kennedy Road, Unit 18",Markham,ON,2.5
X2I47eENvYeVL6QlzAZ0wA,Hey Noodles,5306 Yonge Street,Toronto,ON,3.5
VGwPrBPlbD24SZAT_b0JBw,China China Palace,"1125 Bloor Street E, Unit 8A",Mississauga,ON,4
Xu1_lZl30we4PQlJ58zQ9w,The Green Dragon,1032 Kingston Road,Toronto,ON,4
DqSTQWhRU3WKdIN2b_Nzog,White Elephant Thai Cuisine,1808 19 Street  NE,Calgary,AB,4
qcqDjeirxvdgW5kQVkEwSA,The Red Room,444 Spadina Avenue,Toronto,ON,3
qnfFdA-Ij8jpCPk6IV6igg,Cuppa Tea,20 Carlton Street,Toronto,ON,3
GxzEsd-81hVP6C2h6wMvBw,Big Beef Bowl,1 Byng Avenue,Toronto,ON,3.5
q_KQbgnaYDlPx8EHTydcBQ,Kiko Cafe,3000 Highway 7,Markham,ON,2.5
LqagbpfV0I0ZeanblrrZsA,Skyland De Shanghai,680 Silver Star,Toronto,ON,3.5
4VFSvjuAkcpa2IOPc92Ksg,Scarborough Buffet,"1221 Markham Road, Unit 1A",Toronto,ON,2.5
ZqTXN4qh0Ta1Lp8Z3v-dKg,Green Tea Restaurant,"3235 Highway 7 E, Unit 18",Markham,ON,3
8xPmlVJy2o6x0J04CBpEMQ,Toast Delight,"8339 Kennedy Road, Unit 2659",Markham,ON,4
Eg76PjESw705exvbt_VYjQ,Wu Jian Dao Shanghai Style Restaurant,"2190 McNicoll Avenue, Unit 125",Toronto,ON,3.5
aa0uz1y1-ziTOveuE34HTw,XiangZi Hotpot,3989 Highway 7 E,Markham,ON,2.5
_zh_cug7ewvQEHT-uwaw8w,China Chopsticks,1011 Upper Middle Road E,Oakville,ON,2
j6-aksaGFMUKwMXLbyf8gA,Mandarin Restaurant - Erin Mills,3105 Dundas Street W,Mississauga,ON,3.5
Q6tqrFKl9lnbhdo95ogSeg,Ho-Lee-Chow,175 Dundas Street E,Toronto,ON,2
EhGPj8iJDIdaHnWg9d5BgA,Pearl Harbourfront Chinese Cuisine,"207 Queens Quay W, Suite 200, Queen's Quay Terminal",Toronto,ON,3.5
Uf0NdSvJnFbwbXua7abULg,Dragon Delight,825 St Clair Avenue W,Toronto,ON,3
zLVppC-bmR8BdEDYkhvoiA,Dows Noodles Restaurant,505 Hwy 7  E,Thornhill,ON,3.5
8zyurJRIAEHh_I0Skhcp3w,Congee Wong,"Bayview Hill Centre, 1 Spadina Road, Unit 25-29",Richmond Hill,ON,3
rZfx5LVnSBeLtlXqhLhrCQ,Chili Island Chinese & Thai,4600 130 Avenue SE,Calgary,AB,3
YsqezpbZ-cgwf9kvWpBvFw,Fay Wong,7020 Chemin de la Côte-Saint-Luc,Montréal,QC,3
pAzNUuM3DkDOglojfYMTDw,Wokin Express,"31 Baldwin Street, Unit 5",Brooklin,ON,4.5
AKMvsVr_9meoSmawkEBe4g,Phoenix Chinese Restaurant,7-4040 Creditview Road,Mississauga,ON,3.5
He_4k_w_8bjWnoepahS2zw,Petit Potato,"10 Ravel Road, Unit 1-2",Toronto,ON,3
i9B6_kxVwunw23TCI_BEtw,Grass Mountain Villa,3555 Don Mills Road,North York,ON,3
X8pcwoYfHvee6XwR3ju9_g,Hua Sang Seafood Restaurant,"30 Disera Drive, Unit 100",Vaughan,ON,2.5
anGYRueZJKYCJefKFccfjA,Made In China Hot Pot,"3280 Midland Ave E, Unit 27-28",Toronto,ON,3.5
61eXtTmhDepujO7_IdA9-w,Caribbean Heat Family Restaurant,1300 Finch Avenue W,North York,ON,3.5
O1TvPrgkK2bUo5O5aSZ7lw,Rol San,323 Spadina Avenue,Toronto,ON,3.5
JiecNolGPkAMAsgkK3E4MA,Taste of Western China,4365 Sheppard Avenue E,Toronto,ON,4
1lnIoAIB6U5ywPTC2LG8aQ,Lucky Season Hot Pot,550 Highway 7 E,Richmond Hill,ON,2
Wqa1JjkSuviehZ7OedhPeA,Dayali,20 Gibson Drive,Markham,ON,3
_Ss4d4dYzehTmWJGpkqL7w,Taste of China,338 Spadina Ave,Toronto,ON,3
JfbbFcJgj8Zfn9SjGDnBgQ,New Sun BBQ,3833 Midland Avenue,Toronto,ON,2.5
Q8uwArm4h8bhsqxw84Gd8w,Charcoal Kebab House,3256 Lawrence Avenue E,Toronto,ON,3.5
0nCwewaRirX8wHuSZiaCfg,GoGo Chicken Pot,"10610 Bayview Avenue, Unit 2-3",Richmond Hill,ON,3.5
iMK_sepebKBMfv4TDc-ifw,Asian Buffet,161 Rexdale Blvd,Toronto,ON,3
tUxOHYVW6e1l2frBQ7pAtA,Congee Wong,8390 Kennedy Road,Markham,ON,3.5
sPGbBt01zybTxV2FRdRaDQ,Sichuan Garden Restaurant,359 Spadina Avenue,Toronto,ON,3.5
e4BSPTPc5DLjvdJY18EaVA,Double Lucky Seafood Cuisine,5051 Highway 7,Markham,ON,2.5
GuvbQ3bCMw6xfUfCQ8N1LA,Sum Kee Noodle House,1060 Gerrard Street E,Toronto,ON,4.5
Da_-x3QESNVRXHKIsXAg3g,Niukee,1163 Rue Clark,Montréal,QC,4
zs710LuQ8y10YsQHIjxjyw,Chinese Dumpling House,"505 Highway 7 E, Suite 80-90",Markham,ON,3.5
agQF4Ql-LEYseeo3nC4SbA,East,1250 Boulevard Robert-Bourassa,Montréal,QC,4
w4EX3F0KjJIXL7O1fFWXJw,Foodie North,"325 Central Parkway W, Unit 2 & 4",Mississauga,ON,2.5
U0fN0HPOrBCAwQ5JfNaO_w,The Fortune Dumpling & Bubble Tea,1629 Rue Sainte-Catherine Ouest,Montréal,QC,3.5
YHXczxm4W3BkGT-z7vZBBw,Chatime - Yonge & College,439 Yonge Street,Toronto,ON,3.5
us3kdkEL7ne-88pKhvko7A,La Maison de Mademoiselle Dumpling,6381 Rue Saint-Hubert,Montréal,QC,4.5
IOn53O75uac_cTjHkQkkJQ,APM Dim Sum House,"8110 Birchmount Road, Unit 1-2",Markham,ON,3.5
OR13v_9zCWGstIV_JwvFHQ,Nine Cube Chinese Hot Pot Restaurant,"3229 Highway 7 E, Unit 9",Markham,ON,2.5
85SnEWWFSm8z0EDupfTO7w,Maple Garden Chinese Restaurant,10065 Keele Street,Maple,ON,3.5
E0iHvHraTa-t6ka9rYL8uQ,Walter. Hakka Restaurant & Lounge,"305 Charolais Boulevard, Unit 2",Brampton,ON,4
uFTcyheegHAdRobLf_4Siw,Magic Noodle,"2190 Mcnicoll Avenue, Unit 119",Scarborough,ON,3.5
EhTYPpGzs2MfDspt1nU7Hg,Chef Lin Restaurant,8 Washington Street,Markham,ON,3.5
So_VSzbyBHfEIr5hEHn7Gg,Kingsley Chinese Restaurant,"Brampton Kennedy Square, 50 Kennedy Rd S, Ste 59B",Brampton,ON,2.5
9rzfGwR--QUGn7BZJdm-Sw,Tremendous Chinese Restaurant,3550 Wolfedale Road,Mississauga,ON,3
GcwjbKQ6UeMOB4gpsmqCYw,Shanghai Nook Restaurant,3150 hwy 7,Markham,ON,3
0XlbdDkYzC14SZF_bUGeXA,Chef Chan,227 Main Street N,Markham,ON,3.5
r71RUi85E60aGuhVqXWjKA,Hakka No 1 Restaurant 2,"2355 Keele Street, Unit 15",Toronto,ON,3.5
WoqO6D7Yh7Tbowkpb3pz5Q,Omi Sushi,4352 Kingston Road,Toronto,ON,2.5
RwZxc7vqYGOj99K1CYildQ,Ginger Beef Bistro House,400-388 Country Hills Blvd NW,Calgary,AB,4
uiblCNxg83Q44bA2PYKuYQ,Yummy Dumpling House,5 Northtown Way,Toronto,ON,4
gTUaz3Wlh8eyQ3s7T-6txw,Steam House,4020 Finch Avenue E,Toronto,ON,2.5
MRoTUJyR2TVpvDdbOAtBlQ,Hakka Delight,"7700 Hurontario Street, Suite 108A",Brampton,ON,4
JOrz9T33rVHDbusIKPj96g,Chiuchow Man Chinese Restaurant,1177 Central Parkway W,Mississauga,ON,3.5
_WYb1KDwRxwWfopKVWMYuQ,La Mere Restaurant,"550 Highway 7 E, Unit 53",Richmond Hill,ON,4
awQmoQI2TRAt7VdeRKOR1Q,Sukho Thai,145 Promenade Du Centropolis,Laval,QC,3
pSTQPnaee7euEULfDgIDdg,Yummy Garden,1468 Victoria Park Avenue,Toronto,ON,4
oUdmQBw8RZER1gf18xpTPw,Dumpling & More,442 Dundas Street W,Toronto,ON,3.5
stzbkEGleSE7K_5FriDLSg,Su Shian Yuang,420 Rue Rachel,Montréal,QC,4
7Rp2yHgW0JR3OrSWNdISKw,Popular Pot Inc / Zhuang Yuan Bbq Bar,369 Spadina Avenue,Toronto,ON,3.5
G-0VVUUoNUKT3GrnjZnsaA,Silver Dragon Restaurant,106 3 Avenue SE,Calgary,AB,3.5
NbaP_lZTns_GbTSkQz_KIw,Nks Banquet Hall,"8360 Kennedy Road, Unit B06",Markham,ON,2.5
3C3mydBzZmfzzIt5D5_kOA,China Rose Restaurant,228 28 Street SE,Calgary,AB,3
7F6JYzEDGs2d2mYW_To57A,Chilli Secret,"9021 Leslie Street, Unit 9",Richmond Hill,ON,3
yZZaCLmVbsKqQAdjaszupA,Imperial Buffet,24 Lebovic Avenue,Scarborough,ON,2.5
WkqoHQYYfnQuKEU4a8kjGQ,Dobe & Andy,1111 Saint-Urbain Rue,Montréal,QC,4
sMnXeEbBm3e2d-6tT9Cm6w,Island Wok,"10045 Hurontario Street, Unit 5",Brampton,ON,4
sA_CAFTrAn5g7-7DE2xMNw,Silk Road Restaurant,1852 Dundas Street E,Mississauga,ON,3
dBF_CJt0XDLbLVVr_oXkbw,Wok With Yu,789 Warden Avenue,Scarborough,ON,4
Jc2jTrilr_FPfFpJztnZxQ,Hakka No. 1 Restaurant,4549A Kingston Road,Scarborough,ON,3.5
7wgKazvblPECOzBrd6N50Q,Restaurant Beijing,92 Rue de la Gauchetière O,Montréal,QC,3.5
DuUt446iZMHowlt9AQ5kNg,Oriental Gourmet,5328 Highway 7 E,Markham,ON,3.5
oEXk0ygEurbAiodWP6BmfA,Hua Xing BBQ House,8360 Kennedy Road,Markham,ON,3.5
re-KZo5dPJPZdK-Abqoifg,Resto Lychee,187 Avenue du Mont-Royal E,Montréal,QC,4
6uA2uRexFr8kfv7ghzryHg,On Bridge Rice Noodle,"5 Northtown Way, Unit 9",Toronto,ON,2
Cjs6QghR-nIninfgAoErvw,New Saigon Gourmet,641 Dupont Street,Toronto,ON,3.5
0LA4HKI7ydji1zwnqDbgnw,Sweet Lulu,859 Queen Street W,Toronto,ON,3.5
eeyekhEcL3nf22V71b0Vqw,Hong Kong Gourmet,"460 Renforth Drive, Unit 13",Etobicoke,ON,3.5
vede55OuMkwUNd4wnr8GqA,Mandarin Restaurant - Newmarket,16655 Yonge Street,Newmarket,ON,3
ae95XSsD37OQfOWF92GjNQ,Dragon Legend,25 Lanark Road,Markham,ON,3.5
lpqtCUzSnKc1QGi4wO6ovQ,Nu-Do,705 Rue Sainte-Catherine O,Montréal,QC,4
Ugkr2hV3J6sXdpF48G42yg,Simmer Huang,"505 Highway 7 E, Unit 98 - 99",Markham,ON,3
IZ33QKVggRtHdMdWoDPi6Q,Ginger & Onion Cuisine,"7131 Kennedy Road, Unit E3",Markham,ON,3
RMgAi0_SDDrcFrX5BGNUmw,Surely Up Vegetarian Hotpot,"420 Hwy 7 E, Unit 26",Richmond Hill,ON,4
9prl00viUUFrEcPIpXZDOw,Golden Moon,"1177 Central Parkway W, Unit 05",Mississauga,ON,3.5
yeOsE6Hnl_EiLJw2L5NXLA,Paul Kee Open Kitchen,2950 Birchmount Road,Scarborough,ON,2.5
DuDtRu-zffJgGjFUQkuk_Q,Bobby Chao's Chinese Cuisine & Dim Sum,"34 Edgedale Drive NW, Suite 18",Calgary,AB,3
OllK5_S-7svgSwbUfx1xYA,King's Noodle Restaurant,296 Spadina Avenue,Toronto,ON,3.5
Ki4aSG30_W_2KPjqT50o1w,Eat Canteen,100 Wellington Street West,Toronto,ON,4
nH9sGGOaW0ONeIYcmsK3EQ,Szechuan Legend,3280 Midland Ave,Toronto,ON,3
IjDT98d1UJAiiOI1e41snA,Hot Spot Chinese Cuisine,"9255 Woodbine Avenue, Unit 12",Markham,ON,3
Rth816SKdZHKMpU4vYpfeA,Song's Kitchen,1067 Dundas Street W,Mississauga,ON,3.5
Pe_Bq9cWiLD1L0BEBtrsNw,Ginger Beef Express,1515B 14 Street SW,Calgary,AB,3
pIB-Js9drl27qrrSjKK_eA,Artisan Noodle,5421 Yonge Street,North York,ON,3.5
SNkkuchbVtUzCwyENcai_g,Danji,590 Yonge Street,Toronto,ON,3.5
0v8icS8wOOgEDiHDCOQkZQ,Chilli Chicken House,"4040 Creditview Road, Unit 25",Mississauga,ON,4
LB7r3hZmb4NXb2jDQmmQ9w,Beef Noodle Restaurant,"4271 Sheppard Avenue E, Unit 1",Scarborough,ON,3.5
e178giuAicIhb16ymOtiBg,R&D Restaurant,241 Spadina Avenue,Toronto,ON,3.5
5td-5D7aMQ6zSuSSNLAQjQ,Kong Kee Barbeque,3833 Midland Avenue,Toronto,ON,3.5
Rx_ZwOPb6pusIXeLLrBUqA,Mai Xiang Yuan,1929 Rue Sainte-Catherine Ouest,Montréal,QC,4
Nvd7jbpKcFhpFlWOivEH6A,Chow's Restaurant Chinese Food,335 Dorval Ave,Dorval,QC,3
zw74kL1IvT65yRvNLx5UxA,King Lobster,358 Spadina Avenue,Toronto,ON,3.5
zVZ-OBo-DaaIO89Wiepo-g,Szechuan Szechuan,"1 Bass Pro Mills Drive, Unit 2",Concord,ON,3
Fk3EJL73i9Uql92ndZscMA,Noodle King Chinese Food,3240 Dufferin Street,North York,ON,3
cEFnJrDaz7BLO0xOCJlF6A,Jardin De Jade Poon Kai Restaurant,67 Rue De La Gauchetiere W,Montréal,QC,2
FmwDfn5J7Y8Uvv_FY7iUxQ,Blue Lagoon Seafood Master,"888 Dundas Street E, Unit C3&4",Mississauga,ON,3
a8PzL5rUpCa8MiQEuLZaOQ,Panda House,2714 Saint Clair Avenue E,Toronto,ON,4
9xitj8uws6IpbhlxV5tpSQ,The Only Cuisine Corp,4365 Sheppard Avenue E,Toronto,ON,3.5
tuikCn2ljRGN5QHZBnjoqA,Noodles & Company,66 Wellington Street W,Toronto,ON,3
NImT1XHwwUmoHaPEjIIwRQ,Szechuan Gourmet,1033 Steeles Avenue W,North York,ON,3.5
LGZPjmhEg2QYeGZ2PKnpQw,Yang's Fine Chinese Cuisine,"9665 Bayview Avenue, Unit 30",Richmond Hill,ON,3.5
9O0jWqGnHkBsXMOd-KOl4w,Hot and Sour,"1010 Dreamcrest Road, Unit 2",Mississauga,ON,2.5
vHJlN629vOqgI40noEOdlw,Maison Sai Yan,2230 Boulevard Lapinière,Brossard,QC,3.5
OkKwxF0mGPUzRVOPAWSHFw,Paramount Times Banquet Hall,"550 Highway 7 E, Suite 2/F, Building E",Richmond Hill,ON,2
3FekhBpUmAWXBCvXBhuqVQ,Da Ke Yi Snacks,3833 Midland Avenue,Toronto,ON,3.5
r3Yj3Vc_FOdRfZ4Q4Ei2Eg,Maison du Nord,2130 Rue Saint-Mathieu,Montréal,QC,3.5
