address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,review_count,stars,state
58 Centre Avenue,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2'}",0Mhw1lD_Zwsv4Vo6oQrPWA,"Chinese, Restaurants, Seafood, Food",Toronto,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-5:0', 'Saturday': '14:0-5:0', 'Sunday': '14:0-23:0'}",1,43.6547315,-79.3872286,Wah Too,18,3.5,ON
"10610 Bayview Avenue, Unit 2-3","{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False'}",0nCwewaRirX8wHuSZiaCfg,"Restaurants, Chicken Shop, Hot Pot, Hong Kong Style Cafe, Chinese, Cantonese",Richmond Hill,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,43.8899241,-79.4200135,GoGo Chicken Pot,37,3.5,ON
112-3636 Steeles Avenue E,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True'}",0PM5oFKO29sZmL5efmHxug,"Restaurants, Chinese",Markham,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",1,43.81929731,-79.33104397,Chinese Dumpling House,124,3.5,ON
3601 Hwy 7,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}",0qk9V2K2xWgcCeiLGmU3Wg,"Restaurants, Cafes, Chinese",Markham,,1,43.85407715,-79.33822982,Miss Lin Cafe,10,3,ON
"4580 Highway 7 E, Unit 3","{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}",0R87tcWUqkWXAD5z0vZcuQ,"Chinese, Restaurants",Markham,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",1,43.8625768,-79.3064813,Golden Horse Restaurant,68,3,ON
421 Dundas Street W,"{'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'WiFi': ""'free'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True'}",0sPOBQHlVvuhO1h-1p1ccQ,"Tea Rooms, Restaurants, Chinese, Coffee & Tea, Food",Toronto,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-22:30'}",1,43.65332538,-79.39535883,Origination,61,3.5,ON
"4040 Creditview Road, Unit 25","{'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'""}",0v8icS8wOOgEDiHDCOQkZQ,"Chinese, Restaurants, Indian",Mississauga,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:0'}",1,43.56819235,-79.66645315,Chilli Chicken House,320,4,ON
648 Silver Star Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False'}",0vjgAYQ-2mSs51_S75rOQQ,"Chinese, Buffets, Food, Ethnic Food, Specialty Food, Restaurants",Scarborough,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",0,43.8226922,-79.3002593,Star Walk Buffet,24,3,ON
3235 Hwy 7,"{'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True'}",0VtWeDkqzj9CE3MF0geWYA,"Restaurants, Chinese",Markham,,0,43.848365,-79.3487898,Peaktop Restaurant,27,2.5,ON
227 Main Street N,"{'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1'}",0XlbdDkYzC14SZF_bUGeXA,"Restaurants, Chinese, Specialty Food, Food, Ethnic Food, Imported Food, Food Delivery Services, Fast Food, Comfort Food",Markham,"{'Monday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '14:0-23:0', 'Saturday': '14:0-23:0', 'Sunday': '14:0-22:0'}",1,43.8838701,-79.2613019,Chef Chan,15,3.5,ON
37 Avenue Westminster N,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'""}",0zabNTBrOgQLy0hYsi1Tpg,"Restaurants, Creperies, Asian Fusion, Chinese",Montr̩al-Ouest,"{'Tuesday': '11:30-19:0', 'Wednesday': '11:30-19:0', 'Thursday': '11:30-19:0', 'Friday': '11:30-19:0', 'Saturday': '11:0-18:0'}",1,45.45298,-73.645094,Montr̩al Cr̻pes et Dumplings Chinois,10,4.5,QC
877 York Mills Road,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True'}",13ngZbrJVhnngzhc-MlXYg,"Restaurants, Specialty Food, Chinese, Ethnic Food, Food",North York,,1,43.755056,-79.348422,China Gourmet Takeout,29,3,ON
9737 Yonge Street,"{'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'WiFi': ""u'no'""}",18xmM5Z3fwcI6UD0M4M8mg,"Ethnic Food, Chinese, Restaurants, Buffets, Food, Specialty Food",Richmond Hill,,0,43.8654706,-79.4349919,China Buffet King,11,3,ON
19 Finch Avenue W,"{'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}""}",1bkp1NeTw5yg3hTsldkoPA,"Restaurants, Dim Sum, Chinese",North York,,0,43.7793621,-79.417417,Not Just Dim Sum,10,3,ON
230 Commerce Valley Drive E,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'beer_and_wine'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'""}",1CeWMRJwyFkQ-fc3MR1Dmg,"Chinese, Restaurants",Markham,"{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:0-0:0'}",1,43.84337466,-79.37802449,Congee Queen,159,3.5,ON
4300 Avenue Steeles E,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'loud'"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'""}",1Cylq9rdQ0JUgXsvvGtDBA,"Dim Sum, Restaurants, Chinese",Markham,,0,43.8259512,-79.3057108,Golden Regency Restaurant,10,3,ON
414 Dundas Street W,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",1DkpdmcxLCRXAdEi6TdOFw,"Dim Sum, Restaurants, Chinese",Toronto,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",0,43.65370099,-79.39485837,Anne's Magic Kitchen,45,3.5,ON
649 Yonge Street,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'beer_and_wine'""}",1FL3oE2mqq_EFAYPd1TWUg,"Restaurants, Chinese",Toronto,"{'Tuesday': '12:0-22:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}",1,43.6679551,-79.3856634,Meet Dumplings,124,3,ON
1116 College Street,{'ByAppointmentOnly': 'True'},1fQWV5PVyo6Gsu16KbotPQ,"Traditional Chinese Medicine, Health & Medical, Acupuncture",Toronto,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '14:0-19:0', 'Thursday': '14:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-14:0', 'Sunday': '10:0-14:0'}",0,43.6525283,-79.4327057,Toronto Acupuncture Studio,15,4.5,ON
3266 W Lake Shore Boulevard,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}",1HplwLVbBid-Bgw1sEPGFg,"Restaurants, Chinese",Toronto,,1,43.59685756,-79.52330517,Dumpling Melody Bistro,12,2,ON
10 O' Neill Road,"{'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'""}",1jNteKQ2JuF6Sk1SI9X23Q,"Chinese, Asian Fusion, Restaurants, Food, Vegetarian",Toronto,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '11:30-21:30'}",0,43.733719,-79.344753,P F  Chang's,85,3,ON
2301 Brimley Road,"{'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True'}",1kqLZp0_FEMHGx-W4TjTLQ,"Restaurants, Fast Food, Food Court, Chinese",Toronto,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-16:0'}",0,43.79770793,-79.27223716,Hong Kong Style Tea & Fast Food,11,4,ON
550 Highway 7 E,"{'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True'}",1lnIoAIB6U5ywPTC2LG8aQ,"Chinese, Restaurants, Hot Pot, Dim Sum",Richmond Hill,"{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}",0,43.8450976,-79.3839546,Lucky Season Hot Pot,14,2,ON
