business_id,food.pos,food.neg,service.pos,service.neg,ambience.pos,ambience.neg,price.pos,price.neg,misc.pos,misc.neg,review counts,star,fp,fn,sp,sn,ap,an,pp,pn,mp,mn
4oVN8DPTpUF4TySkpOU19Q,60,-38,56.5,-32,21.5,-18,10.5,-1,13.5,0,26,3,2.307692308,-1.461538462,2.173076923,-1.230769231,0.826923077,-0.692307692,0.403846154,-0.038461538,0.519230769,0
4t_RBsTtU7hhVYJweh46Uw,128.5,-53,148.375,-42.5,37.5,-25.75,28.5,-13,19.5,-6,59,3.5,2.177966102,-0.898305085,2.514830508,-0.720338983,0.63559322,-0.436440678,0.483050847,-0.220338983,0.330508475,-0.101694915
4VFSvjuAkcpa2IOPc92Ksg,139.875,-58,74,-35.75,23.5,-25.5,14.5,-15,9.5,-4.5,43,2.5,3.252906977,-1.348837209,1.720930233,-0.831395349,0.546511628,-0.593023256,0.337209302,-0.348837209,0.220930233,-0.104651163
4vLaHphDBWOy1aI7URQ75Q,119.75,-32,71.25,-47.5,28.25,-20,16.5,-5,7.5,-4,34,3,3.522058824,-0.941176471,2.095588235,-1.397058824,0.830882353,-0.588235294,0.485294118,-0.147058824,0.220588235,-0.117647059
4WmI1fnjvfI5OyV1B6emAQ,80.25,-26,60.5,-48.5,36.25,-7,14.75,-1,13,-10.375,43,3.5,1.86627907,-0.604651163,1.406976744,-1.127906977,0.843023256,-0.162790698,0.343023256,-0.023255814,0.302325581,-0.24127907
4XH5nRjUVKyRNituBAwW6A,349.75,-175,373,-173.75,110,-58.5,43,-18.5,30.25,-14.5,132,3,2.649621212,-1.325757576,2.825757576,-1.316287879,0.833333333,-0.443181818,0.325757576,-0.140151515,0.229166667,-0.109848485
4YdRr-g57XM5rGMqoP2T9w,38.5,-15,31.25,-5.5,10,-2,6.5,-2,3,-2,15,4,2.566666667,-1,2.083333333,-0.366666667,0.666666667,-0.133333333,0.433333333,-0.133333333,0.2,-0.133333333
4Yi3mOofceLVKxiGDPBqMw,33.5,-13.5,20,-4.5,9,-6,3,0,2,-1,13,3,2.576923077,-1.038461538,1.538461538,-0.346153846,0.692307692,-0.461538462,0.230769231,0,0.153846154,-0.076923077
4Z7MEDgJU6kjCcJA4mfQeQ,218.5,-48,74.75,-39,39.625,-9,41,-5,14.5,-11.5,37,4,5.905405405,-1.297297297,2.02027027,-1.054054054,1.070945946,-0.243243243,1.108108108,-0.135135135,0.391891892,-0.310810811
52Iyhd0kdxtG_4LOZpQ7WA,140,-19,124.125,-28.25,55.625,-10,33,-1,23.5,-1,60,4,2.333333333,-0.316666667,2.06875,-0.470833333,0.927083333,-0.166666667,0.55,-0.016666667,0.391666667,-0.016666667
52M-iwLEc185itv2BiuKmA,48,-25.5,40.25,-28.5,9.5,-17,7,-3,7,-3,18,3,2.666666667,-1.416666667,2.236111111,-1.583333333,0.527777778,-0.944444444,0.388888889,-0.166666667,0.388888889,-0.166666667
5bDLpVi7ju83v2Yoeq_0Rw,7,-8,73.5,-20.5,11.5,-23.25,4,-1,3,-2,18,4,0.388888889,-0.444444444,4.083333333,-1.138888889,0.638888889,-1.291666667,0.222222222,-0.055555556,0.166666667,-0.111111111
5fg-RNWNbqyGn8b8wqe4QQ,596.75,-207.75,456.75,-194.75,204,-88,86.5,-48,71,-24.5,236,3.5,2.528601695,-0.88029661,1.935381356,-0.825211864,0.86440678,-0.372881356,0.366525424,-0.203389831,0.300847458,-0.103813559
5fZ4Y1gstwWJESGum9jWUQ,35.5,-11,31,-12,4.5,-1,3,-1,0,-1,14,3,2.535714286,-0.785714286,2.214285714,-0.857142857,0.321428571,-0.071428571,0.214285714,-0.071428571,0,-0.071428571
5GcHJvxiTrIt23gB0qMdjw,60.25,-41.5,48.5,-44,25.5,-11,14,-3.5,5.5,-1,37,3,1.628378378,-1.121621622,1.310810811,-1.189189189,0.689189189,-0.297297297,0.378378378,-0.094594595,0.148648649,-0.027027027
5H4coiGpvG3XdnU1Nde2xQ,158.25,-57,131.875,-51,31,-21,24,-9,15,-4,60,3,2.6375,-0.95,2.197916667,-0.85,0.516666667,-0.35,0.4,-0.15,0.25,-0.066666667
5kr-0TOY6n0GK-riRg_08A,38,-8.5,15,-3,9,-2,2.5,0,1.5,-1,13,3,2.923076923,-0.653846154,1.153846154,-0.230769231,0.692307692,-0.153846154,0.192307692,0,0.115384615,-0.076923077
5-o1J6VpLHxxmP7yAtx8kw,22.5,-8,18,-7.5,7.5,-4.5,2.5,-3,2,0,13,2.5,1.730769231,-0.615384615,1.384615385,-0.576923077,0.576923077,-0.346153846,0.192307692,-0.230769231,0.153846154,0
5oV7oSbo9h4nzWxNfoLc4A,33.5,-23.5,42,-10.5,9,-3,5.5,-2,6,-2,12,3.5,2.791666667,-1.958333333,3.5,-0.875,0.75,-0.25,0.458333333,-0.166666667,0.5,-0.166666667
5PcW2QipC23t_g71rdCCcw,32.5,-6,27.5,-11.5,6,-3,4,-2,1,-2,10,3.5,3.25,-0.6,2.75,-1.15,0.6,-0.3,0.4,-0.2,0.1,-0.2
5td-5D7aMQ6zSuSSNLAQjQ,43,-17.125,31.25,-23,17,-2,16,-3,5,-1,24,3.5,1.791666667,-0.713541667,1.302083333,-0.958333333,0.708333333,-0.083333333,0.666666667,-0.125,0.208333333,-0.041666667
5ubokMNw8qfbX2WtxgJG1Q,164.25,-72,132.75,-98.5,37,-24.5,27,-10,17,-5.5,52,3,3.158653846,-1.384615385,2.552884615,-1.894230769,0.711538462,-0.471153846,0.519230769,-0.192307692,0.326923077,-0.105769231
5VOqWjRXUPc7b1A_NSI9mQ,36.25,-10.5,24.75,-13,12.25,-5.5,6.5,-1,10,0,17,3.5,2.132352941,-0.617647059,1.455882353,-0.764705882,0.720588235,-0.323529412,0.382352941,-0.058823529,0.588235294,0
5XX1w4WbwSlrACQ5vKuLDw,120.75,-27.5,130.75,-24.5,29.75,-14.5,12.5,-2.5,50.5,-4.5,69,4,1.75,-0.398550725,1.894927536,-0.355072464,0.43115942,-0.210144928,0.18115942,-0.036231884,0.731884058,-0.065217391
5yhUr1Cv21bOL6ZkE5IdCQ,77.5,-35.25,35,-53,15,-14,15.5,-6,10,-9,36,3.5,2.152777778,-0.979166667,0.972222222,-1.472222222,0.416666667,-0.388888889,0.430555556,-0.166666667,0.277777778,-0.25
61eXtTmhDepujO7_IdA9-w,40.5,-24,11,-16,17.75,-5,3,-1,3,0,19,3.5,2.131578947,-1.263157895,0.578947368,-0.842105263,0.934210526,-0.263157895,0.157894737,-0.052631579,0.157894737,0
64Wt06TZjb9Se8q3kdeOJQ,33.5,-9,16,-11.75,18.25,-4,10.75,-2.25,4,-1.75,12,3.5,2.791666667,-0.75,1.333333333,-0.979166667,1.520833333,-0.333333333,0.895833333,-0.1875,0.333333333,-0.145833333
68PJJkcq_i0SlLqO6t7Qxw,715,-256.5,480.5,-208,172.25,-68.5,66,-17.5,87.25,-25.5,218,3.5,3.279816514,-1.176605505,2.20412844,-0.95412844,0.790137615,-0.314220183,0.302752294,-0.080275229,0.400229358,-0.116972477
69opA0U-zaMsIOqyavMq2g,25.5,-30,22,-24.5,5,-3.5,1,-2,2,-5.5,15,1.5,1.7,-2,1.466666667,-1.633333333,0.333333333,-0.233333333,0.066666667,-0.133333333,0.133333333,-0.366666667
6a27i3kNy5MCq73vEQTNOA,105.25,-39,92,-42,32.5,-20.5,11.5,-1,6,-2,33,4,3.189393939,-1.181818182,2.787878788,-1.272727273,0.984848485,-0.621212121,0.348484848,-0.03030303,0.181818182,-0.060606061
6Bmq3b91hqTwMFn5cpPWzQ,86.75,-27.75,37,-25,23.5,-11.25,12,-1,8.5,-0.5,32,4,2.7109375,-0.8671875,1.15625,-0.78125,0.734375,-0.3515625,0.375,-0.03125,0.265625,-0.015625
6Bvu4_7hdQkwMC5SyQspEQ,37,-17,21,-18,3,-4.5,8.5,-4,1,-5,10,3,3.7,-1.7,2.1,-1.8,0.3,-0.45,0.85,-0.4,0.1,-0.5
6gzFPeo3gsIoh4pmXS8HFg,18,-11,10.5,-7.5,8,-2,1.5,-1,2,0,12,4,1.5,-0.916666667,0.875,-0.625,0.666666667,-0.166666667,0.125,-0.083333333,0.166666667,0
6hkHrWb82XfJdZ-SJmCKCg,148.5,-49,101.25,-36.5,37.75,-13,32,-6.5,20,-8.5,59,4,2.516949153,-0.830508475,1.716101695,-0.618644068,0.639830508,-0.220338983,0.542372881,-0.110169492,0.338983051,-0.144067797
6JMrdDVIoQGQaHlfWFRoyA,83,-24,87.5,-14.5,32.875,-8,13.5,-6,8,-5.5,34,3.5,2.441176471,-0.705882353,2.573529412,-0.426470588,0.966911765,-0.235294118,0.397058824,-0.176470588,0.235294118,-0.161764706
6Kp9W5ZvVn--6caQ73_QXg,21.5,-4.5,26.5,-2.5,6,0,6,0,3,0,10,4,2.15,-0.45,2.65,-0.25,0.6,0,0.6,0,0.3,0
6li0hNHDg5kuiEw9nXkedg,107.25,-22.5,104.125,-16,33.75,-6,20.5,0,19,-5,35,3.5,3.064285714,-0.642857143,2.975,-0.457142857,0.964285714,-0.171428571,0.585714286,0,0.542857143,-0.142857143
--6MefnULPED_I942VcFNA,134.75,-26,88.25,-62.5,16,-20.5,23,-4,19,-2.5,44,3,3.0625,-0.590909091,2.005681818,-1.420454545,0.363636364,-0.465909091,0.522727273,-0.090909091,0.431818182,-0.056818182
6nvaj9BI3i2kBmN1IkwyTw,80.75,-13,82.5,-15.5,29.25,-7,15.5,-4.5,16,-4.5,39,4.5,2.070512821,-0.333333333,2.115384615,-0.397435897,0.75,-0.179487179,0.397435897,-0.115384615,0.41025641,-0.115384615
6OhahrmtLGmkUdPfaMck0A,103.25,-88.5,104.75,-38.5,37.75,-20.5,19.5,-8.5,21,-10,55,3.5,1.877272727,-1.609090909,1.904545455,-0.7,0.686363636,-0.372727273,0.354545455,-0.154545455,0.381818182,-0.181818182
6PdHFAW72p0sSrMCX0mmbw,162.5,-43.5,86,-44.875,28.875,-20.5,12.5,-7,9,-11.875,37,3.5,4.391891892,-1.175675676,2.324324324,-1.212837838,0.780405405,-0.554054054,0.337837838,-0.189189189,0.243243243,-0.320945946
6qkNhpgMYE6y3eHurFq6yw,44.75,-26,56.75,-8.5,10,-9.5,13,-3,6.5,0,29,3.5,1.543103448,-0.896551724,1.956896552,-0.293103448,0.344827586,-0.327586207,0.448275862,-0.103448276,0.224137931,0
6sATfFam9_q9uod0I2aCsg,294.75,-145,301.125,-104,85,-44,48,-9,37.5,-11,130,3.5,2.267307692,-1.115384615,2.316346154,-0.8,0.653846154,-0.338461538,0.369230769,-0.069230769,0.288461538,-0.084615385
6t7U64hS_cBZtVKSP-q5Ww,85.75,-99.5,66.75,-87.75,15,-18,8,-12.5,4,-12,73,2,1.174657534,-1.363013699,0.914383562,-1.202054795,0.205479452,-0.246575342,0.109589041,-0.171232877,0.054794521,-0.164383562
6TLahk3P8RhP7fZaWgAk0A,28.5,-12.75,22.25,-12,12.5,-7,5,-1,2,-5,15,3,1.9,-0.85,1.483333333,-0.8,0.833333333,-0.466666667,0.333333333,-0.066666667,0.133333333,-0.333333333
6TLIuls4SiG9VFf2U42p1A,28,-14,30.75,-9.5,13.25,-4,7,-2.5,4,-2,13,3.5,2.153846154,-1.076923077,2.365384615,-0.730769231,1.019230769,-0.307692308,0.538461538,-0.192307692,0.307692308,-0.153846154
6uA2uRexFr8kfv7ghzryHg,46.25,-21.5,42,-21,14.75,-11,6,-4.375,2,-1,18,2,2.569444444,-1.194444444,2.333333333,-1.166666667,0.819444444,-0.611111111,0.333333333,-0.243055556,0.111111111,-0.055555556
6vV13vQlpcDtfOIVyDruvQ,117.625,-59,99,-30.5,28,-16.5,30.5,-9,7,-3,34,3.5,3.459558824,-1.735294118,2.911764706,-0.897058824,0.823529412,-0.485294118,0.897058824,-0.264705882,0.205882353,-0.088235294
6WR-XYwYsv7UyFOEIVMyyg,23.75,-23,31,-12.5,16.5,-7.5,2,-6,5,-2,23,3.5,1.032608696,-1,1.347826087,-0.543478261,0.717391304,-0.326086957,0.086956522,-0.260869565,0.217391304,-0.086956522
6Y01DAOBtDo9BwXGW4dR7g,121,-27.5,80.625,-23.5,35.75,-10,26,-2.5,18.5,-2,34,3.5,3.558823529,-0.808823529,2.371323529,-0.691176471,1.051470588,-0.294117647,0.764705882,-0.073529412,0.544117647,-0.058823529
6Y5TyCM_zb7BmosuFzbzdg,25.5,-1,33.625,-1,11.25,-1.5,4,-2,7,0,15,4,1.7,-0.066666667,2.241666667,-0.066666667,0.75,-0.1,0.266666667,-0.133333333,0.466666667,0
6zqq704wFsLnR_I1P9VZLg,62,-9,33,-4.5,6,-10,0,-1,5,-2,15,4.5,4.133333333,-0.6,2.2,-0.3,0.4,-0.666666667,0,-0.066666667,0.333333333,-0.133333333
6ZsiLiSWGK2pgw6t3LfzNQ,894.625,-224,797.125,-250.875,367.25,-80.5,110.5,-25.75,182.75,-53,342,3.5,2.615862573,-0.65497076,2.330774854,-0.733552632,1.073830409,-0.235380117,0.323099415,-0.075292398,0.534356725,-0.15497076
6z-T_jIFrRQ4c6-BIvVBvA,192.25,-80.625,183,-73,51.5,-24.5,28,-15.375,34,-14.5,82,3,2.344512195,-0.983231707,2.231707317,-0.890243902,0.62804878,-0.298780488,0.341463415,-0.1875,0.414634146,-0.176829268
75SBuDApJU5ca9tGC1Pw3Q,220.625,-76,152.5,-48,48,-31.875,35,-10.5,21.5,-9,77,3,2.86525974,-0.987012987,1.980519481,-0.623376623,0.623376623,-0.413961039,0.454545455,-0.136363636,0.279220779,-0.116883117
79e4GUc_y2A5Cn3z1lNERw,65.5,-41.25,38,-27.5,17.25,-6,4,-5.5,4,-5,26,3,2.519230769,-1.586538462,1.461538462,-1.057692308,0.663461538,-0.230769231,0.153846154,-0.211538462,0.153846154,-0.192307692
7CHr-klnXenyow0H8b2Cyg,70.5,-32.5,60.5,-17,9,-6.5,4,-3.5,8,-5,35,3.5,2.014285714,-0.928571429,1.728571429,-0.485714286,0.257142857,-0.185714286,0.114285714,-0.1,0.228571429,-0.142857143
7d4_aSWLjzu9z778ac4g2g,34,-4,33.25,-4,7,-1,0,0,0,-1,12,3,2.833333333,-0.333333333,2.770833333,-0.333333333,0.583333333,-0.083333333,0,0,0,-0.083333333
-7EwIdxcRC5McO35DVfeSQ,424.25,-103.8125,296,-115.5,103,-53,47.5,-21.5,43.25,-19.5,118,3.5,3.595338983,-0.879766949,2.508474576,-0.978813559,0.872881356,-0.449152542,0.402542373,-0.18220339,0.366525424,-0.165254237
7F6JYzEDGs2d2mYW_To57A,37,-36.5,56.5,-20.25,10,-8,6,-1,4.5,-3,18,3,2.055555556,-2.027777778,3.138888889,-1.125,0.555555556,-0.444444444,0.333333333,-0.055555556,0.25,-0.166666667
7FlGlQaNx-FnYluwGgrnOw,28,-9.375,21.5,-1,10.875,-5.25,7,-2,2,0,16,3.5,1.75,-0.5859375,1.34375,-0.0625,0.6796875,-0.328125,0.4375,-0.125,0.125,0
7i32mNu8SRlZwLjSnV4Kpw,83.75,-51.5,96.5,-36.3125,31.375,-13.5,15,-5,13,-2,52,3,1.610576923,-0.990384615,1.855769231,-0.698317308,0.603365385,-0.259615385,0.288461538,-0.096153846,0.25,-0.038461538
7KKugTC6WXZpypifkf9i7Q,75,-27,59,-25.5,26.5,-16,10,-9,8,0,31,3.5,2.419354839,-0.870967742,1.903225806,-0.822580645,0.85483871,-0.516129032,0.322580645,-0.290322581,0.258064516,0
7lvogweL-b7av26TUOCf4w,48,-24,30.75,-14.5,9,-2,2,-3,6,-1,15,3.5,3.2,-1.6,2.05,-0.966666667,0.6,-0.133333333,0.133333333,-0.2,0.4,-0.066666667
7maw_SNG0Q_co6-jPDoUnw,44,-9,48,-7,18.75,-3,11.5,0,4,0,18,4.5,2.444444444,-0.5,2.666666667,-0.388888889,1.041666667,-0.166666667,0.638888889,0,0.222222222,0
7Rp2yHgW0JR3OrSWNdISKw,32.75,-6,31.625,-7.5,8.5,-3,4,0,7,-1,16,3.5,2.046875,-0.375,1.9765625,-0.46875,0.53125,-0.1875,0.25,0,0.4375,-0.0625
7Ry-hEfZwaDXe8u-n6v15A,339.5,-215.125,170.5,-93,68.5,-34,39,-13,42,-24.75,99,3.5,3.429292929,-2.172979798,1.722222222,-0.939393939,0.691919192,-0.343434343,0.393939394,-0.131313131,0.424242424,-0.25
7T3WU-Up01pgCeygbc_K-A,416.75,-119,246.5,-134,91.75,-47.5,51.25,-20,22.5,-12.25,129,3,3.230620155,-0.92248062,1.910852713,-1.03875969,0.71124031,-0.368217054,0.397286822,-0.15503876,0.174418605,-0.09496124
7tI6CIxDpRLqepB6dnW2VQ,53.5,-17,42.5,-15,10,-6,5,0,13.5,-1,14,4,3.821428571,-1.214285714,3.035714286,-1.071428571,0.714285714,-0.428571429,0.357142857,0,0.964285714,-0.071428571
7U23rwCmVWasFQ0cHRMYVw,27,-14,16.5,-9.5,6,-8,4,0,5,-2,17,3,1.588235294,-0.823529412,0.970588235,-0.558823529,0.352941176,-0.470588235,0.235294118,0,0.294117647,-0.117647059
7UCj5fj-aETTn3johW1LRw,28,-7,27,-5,8,-5.5,6,0,6,-1,17,4,1.647058824,-0.411764706,1.588235294,-0.294117647,0.470588235,-0.323529412,0.352941176,0,0.352941176,-0.058823529
7wduNBQUATNkaYzExyGJpg,46,-6,34.5,-7.5,22.875,-2.5,6,0,2,0,14,3.5,3.285714286,-0.428571429,2.464285714,-0.535714286,1.633928571,-0.178571429,0.428571429,0,0.142857143,0
7wgKazvblPECOzBrd6N50Q,266.3125,-91.25,159.25,-99.25,52.5,-33,27,-5,24.5,-26.5,121,3.5,2.200929752,-0.754132231,1.316115702,-0.820247934,0.433884298,-0.272727273,0.223140496,-0.041322314,0.202479339,-0.219008264
7zeopyMwmDrKSJ1RD1UU7w,113,-42,128.75,-42.5,28,-16.5,14,-11,9,-4,53,3.5,2.132075472,-0.79245283,2.429245283,-0.801886792,0.528301887,-0.311320755,0.264150943,-0.20754717,0.169811321,-0.075471698
7zQejWAhY4v4LXHR6bY7dg,330.875,-206,225,-136,77.0625,-33.25,41.5,-20.5,48.25,-26.5,110,3,3.007954545,-1.872727273,2.045454545,-1.236363636,0.700568182,-0.302272727,0.377272727,-0.186363636,0.438636364,-0.240909091
85SnEWWFSm8z0EDupfTO7w,14.5,-12,21,-10.5,5.5,-2,9,-1,3,0,13,3.5,1.115384615,-0.923076923,1.615384615,-0.807692308,0.423076923,-0.153846154,0.692307692,-0.076923077,0.230769231,0
88RkIuXwJeDzfzSu9xsyzw,302.125,-117.5,275.75,-103.75,71,-55.75,47,-10.5,38,-12.5,105,3.5,2.877380952,-1.119047619,2.626190476,-0.988095238,0.676190476,-0.530952381,0.447619048,-0.1,0.361904762,-0.119047619
88TztTRS7K80OvWpolm4sQ,105.5,-86.5,88.875,-104.5,23.375,-33.5,19,-9,11,-14.5,33,2.5,3.196969697,-2.621212121,2.693181818,-3.166666667,0.708333333,-1.015151515,0.575757576,-0.272727273,0.333333333,-0.439393939
8AiyGZAhV8eZApKQqyDFSw,33.5,-13.5,34,-6,21,-4,6,0,3,-1,16,3.5,2.09375,-0.84375,2.125,-0.375,1.3125,-0.25,0.375,0,0.1875,-0.0625
8f9Tl2gq78wqjtrToOTo7A,141.75,-57.5,142,-40.5,36,-10,24.25,-7,5,-5,63,3,2.25,-0.912698413,2.253968254,-0.642857143,0.571428571,-0.158730159,0.384920635,-0.111111111,0.079365079,-0.079365079
8Fsg2BdHy1e0Pa_TfK58iw,101.5,-32.5,82.25,-45,37,-17.5,30.5,-7.5,13.5,-3.5,54,3,1.87962963,-0.601851852,1.523148148,-0.833333333,0.685185185,-0.324074074,0.564814815,-0.138888889,0.25,-0.064814815
8fzSmy88qLPUAmrG8Dahfw,45.75,-17,67,-10,15.5,-7,3,0,7,-1,17,4,2.691176471,-1,3.941176471,-0.588235294,0.911764706,-0.411764706,0.176470588,0,0.411764706,-0.058823529
8lPxiYChdJdTV24NJvOB3Q,831.6875,-163.25,446.25,-113.25,162.75,-52,54.75,-20.5,52,-7.5,196,4,4.243303571,-0.832908163,2.276785714,-0.577806122,0.830357143,-0.265306122,0.279336735,-0.104591837,0.265306122,-0.038265306
8MdMBYTVavXF-smJapxrQA,117,-65,118.25,-55.5,37.25,-21,22,-8.5,10.5,-5,58,3,2.017241379,-1.120689655,2.038793103,-0.956896552,0.642241379,-0.362068966,0.379310345,-0.146551724,0.181034483,-0.086206897
8MXjK1lhVRhU3yGCUv9qsA,182,-84,100.375,-50,57,-37.5,23,-5.5,47,-14,89,3.5,2.04494382,-0.943820225,1.127808989,-0.561797753,0.640449438,-0.421348315,0.258426966,-0.061797753,0.528089888,-0.157303371
8oNQ3pomHYT-BeWq_aSWPg,22.5,-8,28,-18.25,8,-4,6.5,0,3,-1,13,4,1.730769231,-0.615384615,2.153846154,-1.403846154,0.615384615,-0.307692308,0.5,0,0.230769231,-0.076923077
8pBx1vlLXHv2aCiTUWz04w,26,-10,14,-10,8,-3,1,-1,2,-4.5,13,3,2,-0.769230769,1.076923077,-0.769230769,0.615384615,-0.230769231,0.076923077,-0.076923077,0.153846154,-0.346153846
8PutnU74XwbXxlzv0HAEfw,36.5,-20,54.25,-34.875,18.25,-10,15.75,-9.875,11,-4.5,26,3,1.403846154,-0.769230769,2.086538462,-1.341346154,0.701923077,-0.384615385,0.605769231,-0.379807692,0.423076923,-0.173076923
8RUrvxlOOLkGJYLgCXJ-ig,41.25,-8,40,-10,14,-4,16.125,-3,9.5,-2,26,3,1.586538462,-0.307692308,1.538461538,-0.384615385,0.538461538,-0.153846154,0.620192308,-0.115384615,0.365384615,-0.076923077
8Sqd1E8Jhjt3pbsoyOZ4dQ,17.75,-21.5,12,-7,5,0,2,-3,1,-1,10,3,1.775,-2.15,1.2,-0.7,0.5,0,0.2,-0.3,0.1,-0.1
8TpKY3zo6UzG3SVk6a-FRg,75.75,-71.75,77.75,-51,24,-17,10,-5.5,9,-5.5,41,3,1.847560976,-1.75,1.896341463,-1.243902439,0.585365854,-0.414634146,0.243902439,-0.134146341,0.219512195,-0.134146341
8xPmlVJy2o6x0J04CBpEMQ,562,-115.5,503.75,-77.25,209,-39,58,-15.75,46.25,-17,188,4,2.989361702,-0.614361702,2.679521277,-0.410904255,1.111702128,-0.207446809,0.308510638,-0.083776596,0.246010638,-0.090425532
8YG7PRoZuHeKii0rtNvJFQ,1102.375,-676.75,946.5,-568.25,285.5,-227.5,186.75,-71,176.5,-57,457,3.5,2.412199125,-1.480853392,2.071115974,-1.243435449,0.624726477,-0.497811816,0.408643326,-0.15536105,0.386214442,-0.124726477
8ySvFNHBGHnVaQ3XwOuFqg,35.75,-16.75,34.75,-9.125,13,-6,8,-1,13.375,-5,19,4,1.881578947,-0.881578947,1.828947368,-0.480263158,0.684210526,-0.315789474,0.421052632,-0.052631579,0.703947368,-0.263157895
8zyurJRIAEHh_I0Skhcp3w,126.5,-52.875,155.75,-99.75,32,-23.75,30.5,-7.5,11.5,-13,73,3,1.732876712,-0.724315068,2.133561644,-1.366438356,0.438356164,-0.325342466,0.417808219,-0.102739726,0.157534247,-0.178082192
9-_7jOcLec5-p_gGz-OGCw,61,-29,42.25,-8,9,-5.5,8.5,-1,10.5,-1,12,3.5,5.083333333,-2.416666667,3.520833333,-0.666666667,0.75,-0.458333333,0.708333333,-0.083333333,0.875,-0.083333333
98NaJ8FWzPuoymHfj6IIeA,172.375,-68.375,133,-41.5,39,-32.5,23.5,-7,13.5,-16,65,3.5,2.651923077,-1.051923077,2.046153846,-0.638461538,0.6,-0.5,0.361538462,-0.107692308,0.207692308,-0.246153846
9ad0-8h-DRUheY9dF9rYjQ,305.75,-131,253.5,-87.5,97.25,-28.5,48.75,-8.5,79.25,-7,96,3.5,3.184895833,-1.364583333,2.640625,-0.911458333,1.013020833,-0.296875,0.5078125,-0.088541667,0.825520833,-0.072916667
9Auncrq-xGueTzgkGO1AkA,18.5,-9.5,26.5,-18,14,-7,1,0,1.5,-1,13,3,1.423076923,-0.730769231,2.038461538,-1.384615385,1.076923077,-0.538461538,0.076923077,0,0.115384615,-0.076923077
9BgLsbR7bIhI7njaLLkMig,31,-13,17.5,-11.5,7,-3,7,0,3.5,0,20,2.5,1.55,-0.65,0.875,-0.575,0.35,-0.15,0.35,0,0.175,0
9DIbfGYvKnEetNA8ntZoLg,60.25,-17,28.875,-10,8,-7,6,-2,4.5,-4,19,4,3.171052632,-0.894736842,1.519736842,-0.526315789,0.421052632,-0.368421053,0.315789474,-0.105263158,0.236842105,-0.210526316
9g4jaW7IzcuwXg86eJbynw,364.875,-104.5,285.125,-111.375,105.875,-39,57.75,-9,42,-11.75,169,3.5,2.159023669,-0.618343195,1.687130178,-0.659023669,0.62647929,-0.230769231,0.341715976,-0.053254438,0.24852071,-0.069526627
9gmBTYCBC0uM6uCJdwK2Bw,23,-15,23,-19.5,5.5,-16.5,1,-4,4,-2,13,2,1.769230769,-1.153846154,1.769230769,-1.5,0.423076923,-1.269230769,0.076923077,-0.307692308,0.307692308,-0.153846154
9HHX_w3O6s07dT6eKuQhGg,23.5,-10.5,19,-5,1,0,2,-1,3,-2,10,2.5,2.35,-1.05,1.9,-0.5,0.1,0,0.2,-0.1,0.3,-0.2
9HWCSPtMP2tU_cTDsEU1Cw,159.625,-9,151.625,-12.5,57,-5.5,14.5,-3.5,25,-3,62,5,2.574596774,-0.14516129,2.445564516,-0.201612903,0.919354839,-0.088709677,0.233870968,-0.056451613,0.403225806,-0.048387097
9iJMGMsTK-q6W5MB1_Ny3Q,46.75,-10,49.25,-8,13.25,-1,10,0,4,0,18,4,2.597222222,-0.555555556,2.736111111,-0.444444444,0.736111111,-0.055555556,0.555555556,0,0.222222222,0
9IPhtuW8DfntzvTc81kthg,19.5,-1,28.5,-7,6.75,-7.5,3.75,0,2,0,11,4,1.772727273,-0.090909091,2.590909091,-0.636363636,0.613636364,-0.681818182,0.340909091,0,0.181818182,0
9-lGjghZUEPmKyviTyYLUA,109.75,-31,95.75,-31.5,33,-10.5,22,-2,8.5,-2,40,3.5,2.74375,-0.775,2.39375,-0.7875,0.825,-0.2625,0.55,-0.05,0.2125,-0.05
9LNs7rIaRngiI57TEfSYiQ,13.5,-8.75,11.5,-9.5,9.75,-2,0,-1,1,0,10,3,1.35,-0.875,1.15,-0.95,0.975,-0.2,0,-0.1,0.1,0
9M69HnfjB0d11G9oGLpVgw,103,-84.25,88.75,-60,25,-14,9,-15.625,10,-5,32,3.5,3.21875,-2.6328125,2.7734375,-1.875,0.78125,-0.4375,0.28125,-0.48828125,0.3125,-0.15625
9nMoCP27LfPGo2Yu-6z1bg,263.25,-69,218.125,-86.5,56,-29,31.5,-4,32,-23,87,3.5,3.025862069,-0.793103448,2.507183908,-0.994252874,0.643678161,-0.333333333,0.362068966,-0.045977011,0.367816092,-0.264367816
9nv9UKIB2p5i8_8Ro3-gvA,125.125,-38.5,82,-46,31.5,-7,6.75,-5,8.75,-5,38,3.5,3.292763158,-1.013157895,2.157894737,-1.210526316,0.828947368,-0.184210526,0.177631579,-0.131578947,0.230263158,-0.131578947
9O0jWqGnHkBsXMOd-KOl4w,66.25,-34,41.875,-15.5,18.75,-16.5,3,-6,9,-2,29,2.5,2.284482759,-1.172413793,1.443965517,-0.534482759,0.646551724,-0.568965517,0.103448276,-0.206896552,0.310344828,-0.068965517
9OD0pQ0QYa_7dO-LbOBFZQ,65.5,-22,52.75,-23.5,21.5,-11,27,0,12,-2,37,3.5,1.77027027,-0.594594595,1.425675676,-0.635135135,0.581081081,-0.297297297,0.72972973,0,0.324324324,-0.054054054
